Net generation from petroleum for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.OIL.H
19:20:38 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.OIL.H megawatthours
01/11/2021 00H,-1
01/10/2021 23H,0
01/10/2021 22H,-1
01/10/2021 21H,0
01/10/2021 20H,-1
01/10/2021 19H,-1
01/10/2021 18H,-3
01/10/2021 17H,-1
01/10/2021 16H,0
01/10/2021 15H,0
01/10/2021 14H,0
01/10/2021 13H,-1
01/10/2021 12H,0
01/10/2021 11H,0
01/10/2021 10H,0
01/10/2021 09H,-1
01/10/2021 08H,-4
01/10/2021 07H,-1
01/10/2021 06H,-2
01/10/2021 05H,0
01/10/2021 04H,0
01/10/2021 03H,0
01/10/2021 02H,-1
01/10/2021 01H,0
01/10/2021 00H,-1
01/9/2021 23H,-2
01/9/2021 22H,-1
01/9/2021 21H,-2
01/9/2021 20H,-1
01/9/2021 19H,-1
01/9/2021 18H,-3
01/9/2021 17H,0
01/9/2021 16H,0
01/9/2021 15H,0
01/9/2021 14H,-2
01/9/2021 13H,0
01/9/2021 12H,0
01/9/2021 11H,-1
01/9/2021 10H,0
01/9/2021 09H,0
01/9/2021 08H,-1
01/9/2021 07H,-2
01/9/2021 06H,-1
01/9/2021 05H,0
01/9/2021 04H,-1
01/9/2021 03H,0
01/9/2021 02H,0
01/9/2021 01H,-2
01/9/2021 00H,-3
01/8/2021 23H,-1
01/8/2021 22H,0
01/8/2021 21H,0
01/8/2021 20H,-1
01/8/2021 19H,-1
01/8/2021 18H,-3
01/8/2021 17H,0
01/8/2021 16H,-2
01/8/2021 15H,0
01/8/2021 14H,-1
01/8/2021 13H,0
01/8/2021 12H,-2
01/8/2021 11H,0
01/8/2021 10H,0
01/8/2021 09H,0
01/8/2021 08H,-1
01/8/2021 07H,0
01/8/2021 06H,-1
01/8/2021 05H,-1
01/8/2021 04H,-1
01/8/2021 03H,-1
01/8/2021 02H,0
01/8/2021 01H,0
01/8/2021 00H,-1
01/7/2021 23H,-1
01/7/2021 22H,-1
01/7/2021 21H,-1
01/7/2021 20H,0
01/7/2021 19H,0
01/7/2021 18H,-2
01/7/2021 17H,-1
01/7/2021 16H,0
01/7/2021 15H,0
01/7/2021 14H,0
01/7/2021 13H,-1
01/7/2021 12H,-2
01/7/2021 11H,0
01/7/2021 10H,-1
01/7/2021 09H,-1
01/7/2021 08H,-3
01/7/2021 07H,-2
01/7/2021 06H,0
01/7/2021 05H,0
01/7/2021 04H,0
01/7/2021 03H,-1
01/7/2021 02H,0
01/7/2021 01H,-1
01/7/2021 00H,0
01/6/2021 23H,-3
01/6/2021 22H,0
01/6/2021 21H,0
01/6/2021 20H,0
01/6/2021 19H,-1
01/6/2021 18H,-1
01/6/2021 17H,0
01/6/2021 16H,0
01/6/2021 15H,-3
01/6/2021 14H,-2
01/6/2021 13H,-1
01/6/2021 12H,0
01/6/2021 11H,-1
01/6/2021 10H,0
01/6/2021 09H,0
01/6/2021 08H,-1
01/6/2021 07H,-3
01/6/2021 06H,0
01/6/2021 05H,0
01/6/2021 04H,-1
01/6/2021 03H,-1
01/6/2021 02H,0
01/6/2021 01H,0
01/6/2021 00H,-1
01/5/2021 23H,0
01/5/2021 22H,-2
01/5/2021 21H,0
01/5/2021 20H,-1
01/5/2021 19H,-1
01/5/2021 18H,-1
01/5/2021 17H,15
01/5/2021 16H,110
01/5/2021 15H,15
01/5/2021 14H,2
01/5/2021 13H,0
01/5/2021 12H,-1
01/5/2021 11H,-2
01/5/2021 10H,-1
01/5/2021 09H,0
01/5/2021 08H,-2
01/5/2021 07H,0
01/5/2021 06H,-2
01/5/2021 05H,0
01/5/2021 04H,-1
01/5/2021 03H,0
01/5/2021 02H,0
01/5/2021 01H,0
01/5/2021 00H,-2
01/4/2021 23H,-2
01/4/2021 22H,0
01/4/2021 21H,0
01/4/2021 20H,-1
01/4/2021 19H,0
01/4/2021 18H,-1
01/4/2021 17H,0
01/4/2021 16H,0
01/4/2021 15H,0
01/4/2021 14H,-1
01/4/2021 13H,0
01/4/2021 12H,-2
01/4/2021 11H,0
01/4/2021 10H,0
01/4/2021 09H,0
01/4/2021 08H,0
01/4/2021 07H,-2
01/4/2021 06H,-2
01/4/2021 05H,0
01/4/2021 04H,-2
01/4/2021 03H,-2
01/4/2021 02H,0
01/4/2021 01H,-1
01/4/2021 00H,0
01/3/2021 23H,-1
01/3/2021 22H,0
01/3/2021 21H,0
01/3/2021 20H,0
01/3/2021 19H,-2
01/3/2021 18H,-1
01/3/2021 17H,0
01/3/2021 16H,-1
01/3/2021 15H,-1
01/3/2021 14H,0
01/3/2021 13H,-1
01/3/2021 12H,0
01/3/2021 11H,0
01/3/2021 10H,-2
01/3/2021 09H,-1
01/3/2021 08H,0
01/3/2021 07H,-1
01/3/2021 06H,-1
01/3/2021 05H,-1
01/3/2021 04H,0
01/3/2021 03H,0
01/3/2021 02H,-1
01/3/2021 01H,0
01/3/2021 00H,-1
01/2/2021 23H,0
01/2/2021 22H,-1
01/2/2021 21H,0
01/2/2021 20H,0
01/2/2021 19H,-1
01/2/2021 18H,-1
01/2/2021 17H,-1
01/2/2021 16H,0
01/2/2021 15H,-2
01/2/2021 14H,-1
01/2/2021 13H,-1
01/2/2021 12H,0
01/2/2021 11H,-2
01/2/2021 10H,0
01/2/2021 09H,0
01/2/2021 08H,0
01/2/2021 07H,-1
01/2/2021 06H,0
01/2/2021 05H,0
01/2/2021 04H,0
01/2/2021 03H,-1
01/2/2021 02H,-1
01/2/2021 01H,-1
01/2/2021 00H,-3
01/1/2021 23H,0
01/1/2021 22H,0
01/1/2021 21H,0
01/1/2021 20H,0
01/1/2021 19H,0
01/1/2021 18H,0
01/1/2021 17H,-2
01/1/2021 16H,-1
01/1/2021 15H,0
01/1/2021 14H,-1
01/1/2021 13H,0
01/1/2021 12H,-1
01/1/2021 11H,-2
01/1/2021 10H,0
01/1/2021 09H,-1
01/1/2021 08H,0
01/1/2021 07H,-2
01/1/2021 06H,0
01/1/2021 05H,0
01/1/2021 04H,-1
01/1/2021 03H,0
01/1/2021 02H,-2
01/1/2021 01H,0
01/1/2021 00H,-1
12/31/2020 23H,0
12/31/2020 22H,-2
12/31/2020 21H,-1
12/31/2020 20H,0
12/31/2020 19H,-2
12/31/2020 18H,-1
12/31/2020 17H,0
12/31/2020 16H,0
12/31/2020 15H,0
12/31/2020 14H,0
12/31/2020 13H,-1
12/31/2020 12H,-1
12/31/2020 11H,0
12/31/2020 10H,-1
12/31/2020 09H,-1
12/31/2020 08H,-1
12/31/2020 07H,0
12/31/2020 06H,-2
12/31/2020 05H,-2
12/31/2020 04H,0
12/31/2020 03H,0
12/31/2020 02H,0
12/31/2020 01H,-1
12/31/2020 00H,0
12/30/2020 23H,-1
12/30/2020 22H,-1
12/30/2020 21H,-3
12/30/2020 20H,-1
12/30/2020 19H,0
12/30/2020 18H,-1
12/30/2020 17H,66
12/30/2020 16H,-1
12/30/2020 15H,0
12/30/2020 14H,-2
12/30/2020 13H,0
12/30/2020 12H,0
12/30/2020 11H,0
12/30/2020 10H,-2
12/30/2020 09H,0
12/30/2020 08H,-1
12/30/2020 07H,-1
12/30/2020 06H,-1
12/30/2020 05H,0
12/30/2020 04H,0
12/30/2020 03H,-2
12/30/2020 02H,-1
12/30/2020 01H,0
12/30/2020 00H,1
12/29/2020 23H,26
12/29/2020 22H,0
12/29/2020 21H,-2
12/29/2020 20H,0
12/29/2020 19H,-1
12/29/2020 18H,-1
12/29/2020 17H,31
12/29/2020 16H,11
12/29/2020 15H,5
12/29/2020 14H,0
12/29/2020 13H,-3
12/29/2020 12H,0
12/29/2020 11H,-1
12/29/2020 10H,-1
12/29/2020 09H,0
12/29/2020 08H,-1
12/29/2020 07H,0
12/29/2020 06H,-1
12/29/2020 05H,-1
12/29/2020 04H,-1
12/29/2020 03H,0
12/29/2020 02H,0
12/29/2020 01H,-1
12/29/2020 00H,16
12/28/2020 23H,0
12/28/2020 22H,0
12/28/2020 21H,0
12/28/2020 20H,0
12/28/2020 19H,-1
12/28/2020 18H,0
12/28/2020 17H,-4
12/28/2020 16H,-1
12/28/2020 15H,-1
12/28/2020 14H,-2
12/28/2020 13H,0
12/28/2020 12H,0
12/28/2020 11H,-2
12/28/2020 10H,0
12/28/2020 09H,-1
12/28/2020 08H,0
12/28/2020 07H,-1
12/28/2020 06H,-2
12/28/2020 05H,-1
12/28/2020 04H,-2
12/28/2020 03H,0
12/28/2020 02H,-1
12/28/2020 01H,0
12/28/2020 00H,0
12/27/2020 23H,0
12/27/2020 22H,0
12/27/2020 21H,0
12/27/2020 20H,-2
12/27/2020 19H,0
12/27/2020 18H,-1
12/27/2020 17H,-1
12/27/2020 16H,-2
12/27/2020 15H,-1
12/27/2020 14H,-1
12/27/2020 13H,0
12/27/2020 12H,0
12/27/2020 11H,-2
12/27/2020 10H,0
12/27/2020 09H,-2
12/27/2020 08H,-2
12/27/2020 07H,0
12/27/2020 06H,-1
12/27/2020 05H,-1
12/27/2020 04H,-1
12/27/2020 03H,-3
12/27/2020 02H,-1
12/27/2020 01H,-1
12/27/2020 00H,0
12/26/2020 23H,-1
12/26/2020 22H,0
12/26/2020 21H,-1
12/26/2020 20H,0
12/26/2020 19H,0
12/26/2020 18H,-1
12/26/2020 17H,-2
12/26/2020 16H,-1
12/26/2020 15H,-1
12/26/2020 14H,-1
12/26/2020 13H,0
12/26/2020 12H,0
12/26/2020 11H,-1
12/26/2020 10H,-3
12/26/2020 09H,-2
12/26/2020 08H,0
12/26/2020 07H,0
12/26/2020 06H,-1
12/26/2020 05H,0
12/26/2020 04H,-1
12/26/2020 03H,-1
12/26/2020 02H,-1
12/26/2020 01H,-2
12/26/2020 00H,-2
12/25/2020 23H,0
12/25/2020 22H,0
12/25/2020 21H,0
12/25/2020 20H,-1
12/25/2020 19H,0
12/25/2020 18H,-2
12/25/2020 17H,-1
12/25/2020 16H,-2
12/25/2020 15H,0
12/25/2020 14H,-1
12/25/2020 13H,-1
12/25/2020 12H,-1
12/25/2020 11H,-2
12/25/2020 10H,0
12/25/2020 09H,-1
12/25/2020 08H,0
12/25/2020 07H,0
12/25/2020 06H,-1
12/25/2020 05H,0
12/25/2020 04H,-2
12/25/2020 03H,-1
12/25/2020 02H,-2
12/25/2020 01H,0
12/25/2020 00H,-2
12/24/2020 23H,0
12/24/2020 22H,-1
12/24/2020 21H,-1
12/24/2020 20H,0
12/24/2020 19H,0
12/24/2020 18H,0
12/24/2020 17H,-1
12/24/2020 16H,-1
12/24/2020 15H,-1
12/24/2020 14H,-1
12/24/2020 13H,-1
12/24/2020 12H,0
12/24/2020 11H,-2
12/24/2020 10H,0
12/24/2020 09H,-1
12/24/2020 08H,-1
12/24/2020 07H,0
12/24/2020 06H,0
12/24/2020 05H,0
12/24/2020 04H,-3
12/24/2020 03H,-3
12/24/2020 02H,0
12/24/2020 01H,0
12/24/2020 00H,-1
12/23/2020 23H,0
12/23/2020 22H,0
12/23/2020 21H,0
12/23/2020 20H,0
12/23/2020 19H,-1
12/23/2020 18H,-1
12/23/2020 17H,0
12/23/2020 16H,-2
12/23/2020 15H,-2
12/23/2020 14H,0
12/23/2020 13H,-1
12/23/2020 12H,-1
12/23/2020 11H,0
12/23/2020 10H,0
12/23/2020 09H,0
12/23/2020 08H,0
12/23/2020 07H,-2
12/23/2020 06H,0
12/23/2020 05H,-1
12/23/2020 04H,-2
12/23/2020 03H,-1
12/23/2020 02H,2
12/23/2020 01H,0
12/23/2020 00H,-1
12/22/2020 23H,0
12/22/2020 22H,-2
12/22/2020 21H,0
12/22/2020 20H,-1
12/22/2020 19H,0
12/22/2020 18H,0
12/22/2020 17H,0
12/22/2020 16H,-1
12/22/2020 15H,-1
12/22/2020 14H,-2
12/22/2020 13H,19
12/22/2020 12H,22
12/22/2020 11H,0
12/22/2020 10H,-1
12/22/2020 09H,-1
12/22/2020 08H,0
12/22/2020 07H,0
12/22/2020 06H,0
12/22/2020 05H,0
12/22/2020 04H,-1
12/22/2020 03H,-1
12/22/2020 02H,-1
12/22/2020 01H,-1
12/22/2020 00H,-1
12/21/2020 23H,-1
12/21/2020 22H,0
12/21/2020 21H,0
12/21/2020 20H,-2
12/21/2020 19H,0
12/21/2020 18H,-1
12/21/2020 17H,-3
12/21/2020 16H,0
12/21/2020 15H,0
12/21/2020 14H,0
12/21/2020 13H,-1
12/21/2020 12H,0
12/21/2020 11H,-1
12/21/2020 10H,0
12/21/2020 09H,-1
12/21/2020 08H,-2
12/21/2020 07H,0
12/21/2020 06H,-1
12/21/2020 05H,-1
12/21/2020 04H,-1
12/21/2020 03H,0
12/21/2020 02H,0
12/21/2020 01H,0
12/21/2020 00H,-1
12/20/2020 23H,-3
12/20/2020 22H,-2
12/20/2020 21H,0
12/20/2020 20H,-1
12/20/2020 19H,0
12/20/2020 18H,-1
12/20/2020 17H,-1
12/20/2020 16H,0
12/20/2020 15H,0
12/20/2020 14H,-1
12/20/2020 13H,-1
12/20/2020 12H,-1
12/20/2020 11H,-2
12/20/2020 10H,0
12/20/2020 09H,0
12/20/2020 08H,0
12/20/2020 07H,0
12/20/2020 06H,-1
12/20/2020 05H,0
12/20/2020 04H,-1
12/20/2020 03H,0
12/20/2020 02H,-3
12/20/2020 01H,0
12/20/2020 00H,0
12/19/2020 23H,-1
12/19/2020 22H,-2
12/19/2020 21H,-1
12/19/2020 20H,0
12/19/2020 19H,0
12/19/2020 18H,-2
12/19/2020 17H,0
12/19/2020 16H,0
12/19/2020 15H,-1
12/19/2020 14H,0
12/19/2020 13H,-1
12/19/2020 12H,0
12/19/2020 11H,0
12/19/2020 10H,-3
12/19/2020 09H,0
12/19/2020 08H,-4
12/19/2020 07H,-1
12/19/2020 06H,0
12/19/2020 05H,0
12/19/2020 04H,0
12/19/2020 03H,0
12/19/2020 02H,0
12/19/2020 01H,-1
12/19/2020 00H,-1
12/18/2020 23H,0
12/18/2020 22H,-2
12/18/2020 21H,-1
12/18/2020 20H,-2
12/18/2020 19H,-1
12/18/2020 18H,0
12/18/2020 17H,-1
12/18/2020 16H,-1
12/18/2020 15H,-1
12/18/2020 14H,-1
12/18/2020 13H,-1
12/18/2020 12H,0
12/18/2020 11H,-2
12/18/2020 10H,0
12/18/2020 09H,-2
12/18/2020 08H,-2
12/18/2020 07H,-3
12/18/2020 06H,-1
12/18/2020 05H,0
12/18/2020 04H,-2
12/18/2020 03H,-1
12/18/2020 02H,-1
12/18/2020 01H,0
12/18/2020 00H,-3
12/17/2020 23H,-1
12/17/2020 22H,-2
12/17/2020 21H,-1
12/17/2020 20H,-1
12/17/2020 19H,0
12/17/2020 18H,-1
12/17/2020 17H,-2
12/17/2020 16H,0
12/17/2020 15H,0
12/17/2020 14H,0
12/17/2020 13H,-1
12/17/2020 12H,-1
12/17/2020 11H,0
12/17/2020 10H,-2
12/17/2020 09H,0
12/17/2020 08H,0
12/17/2020 07H,-1
12/17/2020 06H,-1
12/17/2020 05H,-1
12/17/2020 04H,-2
12/17/2020 03H,0
12/17/2020 02H,-2
12/17/2020 01H,0
12/17/2020 00H,-1
12/16/2020 23H,0
12/16/2020 22H,0
12/16/2020 21H,0
12/16/2020 20H,-2
12/16/2020 19H,-2
12/16/2020 18H,0
12/16/2020 17H,14
12/16/2020 16H,53
12/16/2020 15H,2
12/16/2020 14H,-2
12/16/2020 13H,0
12/16/2020 12H,0
12/16/2020 11H,-1
12/16/2020 10H,0
12/16/2020 09H,-1
12/16/2020 08H,-1
12/16/2020 07H,0
12/16/2020 06H,-1
12/16/2020 05H,0
12/16/2020 04H,0
12/16/2020 03H,-1
12/16/2020 02H,-1
12/16/2020 01H,-1
12/16/2020 00H,-2
12/15/2020 23H,-1
12/15/2020 22H,-1
12/15/2020 21H,-1
12/15/2020 20H,-2
12/15/2020 19H,0
12/15/2020 18H,0
12/15/2020 17H,-1
12/15/2020 16H,-1
12/15/2020 15H,7
12/15/2020 14H,21
12/15/2020 13H,0
12/15/2020 12H,0
12/15/2020 11H,0
12/15/2020 10H,-1
12/15/2020 09H,-2
12/15/2020 08H,-1
12/15/2020 07H,0
12/15/2020 06H,0
12/15/2020 05H,-1
12/15/2020 04H,0
12/15/2020 03H,-1
12/15/2020 02H,0
12/15/2020 01H,-2
12/15/2020 00H,0
12/14/2020 23H,-1
12/14/2020 22H,0
12/14/2020 21H,-2
12/14/2020 20H,3
12/14/2020 19H,0
12/14/2020 18H,-1
12/14/2020 17H,-1
12/14/2020 16H,1
12/14/2020 15H,-1
12/14/2020 14H,0
12/14/2020 13H,0
12/14/2020 12H,-1
12/14/2020 11H,0
12/14/2020 10H,0
12/14/2020 09H,-2
12/14/2020 08H,-2
12/14/2020 07H,-1
12/14/2020 06H,-1
12/14/2020 05H,-2
12/14/2020 04H,0
12/14/2020 03H,0
12/14/2020 02H,0
12/14/2020 01H,0
12/14/2020 00H,0
12/13/2020 23H,0
12/13/2020 22H,0
12/13/2020 21H,-3
12/13/2020 20H,0
12/13/2020 19H,0
12/13/2020 18H,-2
12/13/2020 17H,0
12/13/2020 16H,0
12/13/2020 15H,-1
12/13/2020 14H,0
12/13/2020 13H,0
12/13/2020 12H,0
12/13/2020 11H,0
12/13/2020 10H,0
12/13/2020 09H,-2
12/13/2020 08H,-2
12/13/2020 07H,-1
12/13/2020 06H,0
12/13/2020 05H,-3
12/13/2020 04H,0
12/13/2020 03H,0
12/13/2020 02H,0
12/13/2020 01H,0
12/13/2020 00H,0
12/12/2020 23H,0
12/12/2020 22H,-1
12/12/2020 21H,-1
12/12/2020 20H,-1
12/12/2020 19H,0
12/12/2020 18H,0
12/12/2020 17H,-1
12/12/2020 16H,-2
12/12/2020 15H,-1
12/12/2020 14H,-1
12/12/2020 13H,0
12/12/2020 12H,-2
12/12/2020 11H,0
12/12/2020 10H,0
12/12/2020 09H,0
12/12/2020 08H,-1
12/12/2020 07H,0
12/12/2020 06H,-1
12/12/2020 05H,-1
12/12/2020 04H,-1
12/12/2020 03H,-2
12/12/2020 02H,0
12/12/2020 01H,-1
12/12/2020 00H,-1
12/11/2020 23H,0
12/11/2020 22H,-1
12/11/2020 21H,-1
12/11/2020 20H,0
12/11/2020 19H,-1
12/11/2020 18H,0
12/11/2020 17H,7
12/11/2020 16H,22
12/11/2020 15H,-1
12/11/2020 14H,-3
12/11/2020 13H,0
12/11/2020 12H,0
12/11/2020 11H,0
12/11/2020 10H,-1
12/11/2020 09H,-1
12/11/2020 08H,0
12/11/2020 07H,-1
12/11/2020 06H,0
12/11/2020 05H,-1
12/11/2020 04H,-1
12/11/2020 03H,0
12/11/2020 02H,0
12/11/2020 01H,-1
12/11/2020 00H,0
12/10/2020 23H,-2
12/10/2020 22H,-1
12/10/2020 21H,7
12/10/2020 20H,19
12/10/2020 19H,-2
12/10/2020 18H,0
12/10/2020 17H,0
12/10/2020 16H,-1
12/10/2020 15H,0
12/10/2020 14H,0
12/10/2020 13H,-1
12/10/2020 12H,0
12/10/2020 11H,-1
12/10/2020 10H,-1
12/10/2020 09H,0
12/10/2020 08H,-2
12/10/2020 07H,0
12/10/2020 06H,-3
12/10/2020 05H,0
12/10/2020 04H,0
12/10/2020 03H,0
12/10/2020 02H,-1
12/10/2020 01H,0
12/10/2020 00H,-1
12/9/2020 23H,-1
12/9/2020 22H,0
12/9/2020 21H,0
12/9/2020 20H,-1
12/9/2020 19H,0
12/9/2020 18H,-1
12/9/2020 17H,-2
12/9/2020 16H,0
12/9/2020 15H,-2
12/9/2020 14H,0
12/9/2020 13H,-1
12/9/2020 12H,0
12/9/2020 11H,-1
12/9/2020 10H,-2
12/9/2020 09H,-2
12/9/2020 08H,0
12/9/2020 07H,-1
12/9/2020 06H,-1
12/9/2020 05H,-1
12/9/2020 04H,-1
12/9/2020 03H,-1
12/9/2020 02H,0
12/9/2020 01H,-1
12/9/2020 00H,-3
12/8/2020 23H,-1
12/8/2020 22H,0
12/8/2020 21H,0
12/8/2020 20H,0
12/8/2020 19H,0
12/8/2020 18H,0
12/8/2020 17H,-1
12/8/2020 16H,7
12/8/2020 15H,41
12/8/2020 14H,-4
12/8/2020 13H,2
12/8/2020 12H,-1
12/8/2020 11H,-1
12/8/2020 10H,0
12/8/2020 09H,0
12/8/2020 08H,0
12/8/2020 07H,0
12/8/2020 06H,0
12/8/2020 05H,-3
12/8/2020 04H,-1
12/8/2020 03H,-2
12/8/2020 02H,-1
12/8/2020 01H,0
12/8/2020 00H,-2
12/7/2020 23H,0
12/7/2020 22H,2
12/7/2020 21H,16
12/7/2020 20H,0
12/7/2020 19H,-1
12/7/2020 18H,-1
12/7/2020 17H,0
12/7/2020 16H,-1
12/7/2020 15H,-1
12/7/2020 14H,0
12/7/2020 13H,0
12/7/2020 12H,-2
12/7/2020 11H,-2
12/7/2020 10H,0
12/7/2020 09H,0
12/7/2020 08H,0
12/7/2020 07H,-2
12/7/2020 06H,-1
12/7/2020 05H,0
12/7/2020 04H,0
12/7/2020 03H,-2
12/7/2020 02H,0
12/7/2020 01H,-1
12/7/2020 00H,0
12/6/2020 23H,0
12/6/2020 22H,0
12/6/2020 21H,0
12/6/2020 20H,-1
12/6/2020 19H,-2
12/6/2020 18H,0
12/6/2020 17H,0
12/6/2020 16H,0
12/6/2020 15H,0
12/6/2020 14H,-3
12/6/2020 13H,-2
12/6/2020 12H,-1
12/6/2020 11H,0
12/6/2020 10H,0
12/6/2020 09H,-2
12/6/2020 08H,0
12/6/2020 07H,0
12/6/2020 06H,-1
12/6/2020 05H,-3
12/6/2020 04H,0
12/6/2020 03H,-1
12/6/2020 02H,-1
12/6/2020 01H,-2
12/6/2020 00H,-1
12/5/2020 23H,0
12/5/2020 22H,0
12/5/2020 21H,0
12/5/2020 20H,0
12/5/2020 19H,0
12/5/2020 18H,0
12/5/2020 17H,0
12/5/2020 16H,-1
12/5/2020 15H,-3
12/5/2020 14H,-2
12/5/2020 13H,0
12/5/2020 12H,-1
12/5/2020 11H,0
12/5/2020 10H,0
12/5/2020 09H,-1
12/5/2020 08H,-1
12/5/2020 07H,-2
12/5/2020 06H,0
12/5/2020 05H,0
12/5/2020 04H,0
12/5/2020 03H,0
12/5/2020 02H,-3
12/5/2020 01H,-1
12/5/2020 00H,0
12/4/2020 23H,-1
12/4/2020 22H,-1
12/4/2020 21H,-2
12/4/2020 20H,0
12/4/2020 19H,0
12/4/2020 18H,0
12/4/2020 17H,-1
12/4/2020 16H,0
12/4/2020 15H,0
12/4/2020 14H,-2
12/4/2020 13H,0
12/4/2020 12H,-1
12/4/2020 11H,-1
12/4/2020 10H,0
12/4/2020 09H,-1
12/4/2020 08H,0
12/4/2020 07H,0
12/4/2020 06H,-1
12/4/2020 05H,-1
12/4/2020 04H,0
12/4/2020 03H,-1
12/4/2020 02H,-2
12/4/2020 01H,-1
12/4/2020 00H,0
12/3/2020 23H,-1
12/3/2020 22H,0
12/3/2020 21H,0
12/3/2020 20H,-1
12/3/2020 19H,0
12/3/2020 18H,-2
12/3/2020 17H,-1
12/3/2020 16H,0
12/3/2020 15H,-3
12/3/2020 14H,-3
12/3/2020 13H,0
12/3/2020 12H,-3
12/3/2020 11H,-1
12/3/2020 10H,0
12/3/2020 09H,-1
12/3/2020 08H,0
12/3/2020 07H,-1
12/3/2020 06H,-1
12/3/2020 05H,0
12/3/2020 04H,-1
12/3/2020 03H,0
12/3/2020 02H,-2
12/3/2020 01H,-2
12/3/2020 00H,0
12/2/2020 23H,-1
12/2/2020 22H,0
12/2/2020 21H,16
12/2/2020 20H,12
12/2/2020 19H,-1
12/2/2020 18H,-1
12/2/2020 17H,42
12/2/2020 16H,32
12/2/2020 15H,-2
12/2/2020 14H,0
12/2/2020 13H,-3
12/2/2020 12H,-3
12/2/2020 11H,-1
12/2/2020 10H,0
12/2/2020 09H,0
12/2/2020 08H,0
12/2/2020 07H,-2
12/2/2020 06H,-1
12/2/2020 05H,-2
12/2/2020 04H,-1
12/2/2020 03H,-1
12/2/2020 02H,0
12/2/2020 01H,0
12/2/2020 00H,-1
12/1/2020 23H,0
12/1/2020 22H,-1
12/1/2020 21H,2
12/1/2020 20H,37
12/1/2020 19H,-3
12/1/2020 18H,0
12/1/2020 17H,-2
12/1/2020 16H,0
12/1/2020 15H,26
12/1/2020 14H,10
12/1/2020 13H,0
12/1/2020 12H,-1
12/1/2020 11H,-1
12/1/2020 10H,-1
12/1/2020 09H,0
12/1/2020 08H,-3
12/1/2020 07H,0
12/1/2020 06H,-3
12/1/2020 05H,0
12/1/2020 04H,0
12/1/2020 03H,0
12/1/2020 02H,0
12/1/2020 01H,0
12/1/2020 00H,-3
11/30/2020 23H,0
11/30/2020 22H,0
11/30/2020 21H,-1
11/30/2020 20H,0
11/30/2020 19H,-2
11/30/2020 18H,0
11/30/2020 17H,-1
11/30/2020 16H,0
11/30/2020 15H,0
11/30/2020 14H,-1
11/30/2020 13H,0
11/30/2020 12H,-1
11/30/2020 11H,0
11/30/2020 10H,0
11/30/2020 09H,-1
11/30/2020 08H,0
11/30/2020 07H,-1
11/30/2020 06H,-1
11/30/2020 05H,-1
11/30/2020 04H,-1
11/30/2020 03H,-1
11/30/2020 02H,-1
11/30/2020 01H,0
11/30/2020 00H,-1
11/29/2020 23H,0
11/29/2020 22H,-1
11/29/2020 21H,-1
11/29/2020 20H,-1
11/29/2020 19H,0
11/29/2020 18H,0
11/29/2020 17H,-1
11/29/2020 16H,0
11/29/2020 15H,0
11/29/2020 14H,-1
11/29/2020 13H,-1
11/29/2020 12H,-1
11/29/2020 11H,-1
11/29/2020 10H,0
11/29/2020 09H,0
11/29/2020 08H,-3
11/29/2020 07H,0
11/29/2020 06H,0
11/29/2020 05H,0
11/29/2020 04H,-1
11/29/2020 03H,-1
11/29/2020 02H,0
11/29/2020 01H,0
11/29/2020 00H,-1
11/28/2020 23H,0
11/28/2020 22H,0
11/28/2020 21H,-2
11/28/2020 20H,-2
11/28/2020 19H,0
11/28/2020 18H,0
11/28/2020 17H,-1
11/28/2020 16H,-1
11/28/2020 15H,0
11/28/2020 14H,-1
11/28/2020 13H,0
11/28/2020 12H,-2
11/28/2020 11H,-1
11/28/2020 10H,0
11/28/2020 09H,0
11/28/2020 08H,0
11/28/2020 07H,0
11/28/2020 06H,-1
11/28/2020 05H,0
11/28/2020 04H,0
11/28/2020 03H,-4
11/28/2020 02H,-1
11/28/2020 01H,-2
11/28/2020 00H,0
11/27/2020 23H,0
11/27/2020 22H,0
11/27/2020 21H,0
11/27/2020 20H,0
11/27/2020 19H,0
11/27/2020 18H,-1
11/27/2020 17H,-1
11/27/2020 16H,0
11/27/2020 15H,-1
11/27/2020 14H,0
11/27/2020 13H,-1
11/27/2020 12H,-2
11/27/2020 11H,0
11/27/2020 10H,-1
11/27/2020 09H,-1
11/27/2020 08H,0
11/27/2020 07H,-1
11/27/2020 06H,0
11/27/2020 05H,-1
11/27/2020 04H,0
11/27/2020 03H,0
11/27/2020 02H,-1
11/27/2020 01H,0
11/27/2020 00H,0
11/26/2020 23H,-3
11/26/2020 22H,-1
11/26/2020 21H,-1
11/26/2020 20H,0
11/26/2020 19H,-1
11/26/2020 18H,-1
11/26/2020 17H,0
11/26/2020 16H,0
11/26/2020 15H,0
11/26/2020 14H,-2
11/26/2020 13H,-1
11/26/2020 12H,0
11/26/2020 11H,0
11/26/2020 10H,0
11/26/2020 09H,-1
11/26/2020 08H,0
11/26/2020 07H,-1
11/26/2020 06H,0
11/26/2020 05H,-2
11/26/2020 04H,-1
11/26/2020 03H,0
11/26/2020 02H,0
11/26/2020 01H,0
11/26/2020 00H,0
11/25/2020 23H,0
11/25/2020 22H,-1
